,screenName,description,location,text,Unnamed: 0
39,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Chinese President Xi Jinping was caught in a rare moment on film lecturing his Canadian counterpart, Prime Minister Justin Trudeau, over what he described as ""leaked"" discussions. https://t.co/axHvFJXFCI",173.0
40,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Former Vice President Mike Pence in a CNN town hall on Wednesday refused to commit his support to former President Donald Trump’s 2024 campaign and left the door open to seeking the Republican nomination himself. https://t.co/u8eHYyNf7o,190.0
41,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Former Vice President Mike Pence in a CNN town hall on Wednesday refused to commit his support to former President Donald Trump’s 2024 campaign and left the door open to seeking the Republican nomination himself. https://t.co/u8eHYyNf7o,190.0
42,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,President Biden capped off a consequential week of meetings with his foreign counterparts abroad with a final symbolic gesture in Bali. https://t.co/XdJXyXzX8c,191.0
43,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,President Biden capped off a consequential week of meetings with his foreign counterparts abroad with a final symbolic gesture in Bali. https://t.co/XdJXyXzX8c,191.0
44,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Former Vice President Mike Pence details his meeting with former President Donald Trump following the January 6 attack on the Capitol. Watch his conversation with CNN's @jaketapper during a CNN town hall: https://t.co/reBT6tU9mf,195.0
45,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Former Vice President Mike Pence details his meeting with former President Donald Trump following the January 6 attack on the Capitol. Watch his conversation with CNN's @jaketapper during a CNN town hall: https://t.co/reBT6tU9mf,195.0
46,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"During a CNN town hall, former Vice President Mike Pence described to @jaketapper his feelings after seeing his family flee for safety during the January 6 insurrection. Watch: https://t.co/nwOeW7IPdQ",196.0
47,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Congressional Republicans don't yet have subpoena power to investigate the Biden administration, but some of their investigative targets are already yielding fruit thanks to a lawsuit filed by conservative state attorneys general. https://t.co/n4Ew1RtS9w",197.0
48,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Congressional Republicans don't yet have subpoena power to investigate the Biden administration, but some of their investigative targets are already yielding fruit thanks to a lawsuit filed by conservative state attorneys general. https://t.co/n4Ew1RtS9w",197.0
49,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Former Vice President Mike Pence told CNN's @jaketapper that the Republican Party needs to move on from former President Donald Trump during a CNN town hall. Watch the moment: https://t.co/tMunT8dm7j,198.0
50,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Former Vice President Mike Pence told CNN's @jaketapper that the Republican Party needs to move on from former President Donald Trump during a CNN town hall. Watch the moment: https://t.co/tMunT8dm7j,198.0
51,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"“I must tell you the president’s words and tweet that day were reckless,” former VP Mike Pence says of January 6. “They endangered my family and all the people at the Capitol. And I was angry. But ... in the Christian faith, forgiveness is not optional” https://t.co/A6zPp9IQ3I https://t.co/cPoFnk63UO",199.0
