,screenName,description,location,text,Unnamed: 0
133,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Alec Baldwin has filed a lawsuit in California against several individuals associated with the “Rust” film, according to a cross-complaint obtained by CNN https://t.co/QWmIktWY4O",4590.0
134,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,A jury found filmmaker Paul Haggis liable in a sexual assault case that was brought forward by a former publicist who alleged he raped her after a movie premiere in 2013 https://t.co/Kfd6AQrCPd,4631.0
135,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,A jury found filmmaker Paul Haggis liable in a sexual assault case that was brought forward by a former publicist who alleged he raped her after a movie premiere in 2013 https://t.co/Kfd6AQrCPd,4631.0
136,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Actor Henry Winkler tells CNN's Chris Wallace about his career struggles and why he turned down the lead role in the iconic film ""Grease."" Watch here: https://t.co/gRy3kZRA5s",4653.0
137,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,A jury found filmmaker Paul Haggis liable in a sexual assault case that was brought forward by a former publicist who alleged he raped her after a movie premiere in 2013 https://t.co/LMjvlMnDaz,4702.0
138,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,A jury found filmmaker Paul Haggis liable in a sexual assault case that was brought forward by a former publicist who alleged he raped her after a movie premiere in 2013 https://t.co/LMjvlMnDaz,4702.0
139,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Black Panther: Wakanda Forever premiered in Nigeria, making it the first Marvel movie to hold such an event on the continent of Africa https://t.co/lT1nheQNs3",5013.0
140,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"MoviePass’s former CEO and the leader of its former parent company have been indicted on securities fraud charges for deceiving investors on the sustainability and profitability of the company’s movie-a-day subscription model, the DOJ says. https://t.co/wtuT4wLSaP",5156.0
141,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Quentin Tarantino appears on “Who’s Talking to Chris Wallace?” this week to discuss filmmaking and explains why his tenth movie will definitely be his last https://t.co/Di9Af9pQ2X,5276.0
142,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Quentin Tarantino appears on “Who’s Talking to Chris Wallace?” this week to discuss filmmaking and explains why his tenth movie will definitely be his last https://t.co/Di9Af9pQ2X,5276.0
143,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Quentin Tarantino appears on “Who’s Talking to Chris Wallace?” this week to discuss filmmaking and explains why his tenth movie will definitely be his last https://t.co/Di9Af9pQ2X,5276.0
144,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Academy Award-winning screenwriter and director Quentin Tarantino tells CNN's Chris Wallace that he plans to quit after his next film, but isn't sure what that film will be yet https://t.co/pCpgnKE5Ts https://t.co/CC29XkNA16",5287.0
145,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Academy Award-winning screenwriter and director Quentin Tarantino tells CNN's Chris Wallace that he plans to quit after his next film, but isn't sure what that film will be yet https://t.co/pCpgnKE5Ts https://t.co/CC29XkNA16",5287.0
146,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Academy Award-winning screenwriter and director Quentin Tarantino tells CNN's Chris Wallace that he plans to quit after his next film, but isn't sure what that film will be yet https://t.co/pCpgnKE5Ts https://t.co/CC29XkNA16",5287.0
147,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"After former Rep. @GabbyGiffords was shot in the head, she had to relearn to walk and talk, but refused to be silenced. The CNN Film #GabbyMovie shows her remarkable perseverance and her new life as a champion for gun violence prevention. Sunday at 9 p.m. ET/PT https://t.co/bHiUa0SxlT",5314.0
148,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"After former Rep. @GabbyGiffords was shot in the head, she had to relearn to walk and talk, but refused to be silenced. The CNN Film #GabbyMovie shows her remarkable perseverance and her new life as a champion for gun violence prevention. Sunday at 9 p.m. ET/PT https://t.co/bHiUa0SxlT",5314.0
149,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Ho! Ho! Ho! What is your favorite Christmas movie or TV special of all time? Join CNN for the stories behind everything we love to watch during the holidays. Tis the Season: The Holidays on Screen airs Sunday, November 27th at 8 p.m. ET/PT https://t.co/cE8NEQcJUG",5363.0
150,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Ho! Ho! Ho! What is your favorite Christmas movie or TV special of all time? Join CNN for the stories behind everything we love to watch during the holidays. Tis the Season: The Holidays on Screen airs Sunday, November 27th at 8 p.m. ET/PT https://t.co/cE8NEQcJUG",5363.0
151,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Chinese President Xi Jinping was caught in a rare moment on film lecturing his Canadian counterpart, Prime Minister Justin Trudeau, over what he described as ""leaked"" discussions. https://t.co/glRiIAk88a",5401.0
152,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Brooklyn Nets star Kyrie Irving, who was suspended for at least five games by the team for comments made after sharing a link to an antisemitic movie on social media, is due this week to miss his eighth consecutive game. https://t.co/4inpXZV81n",5439.0
153,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Chinese President Xi Jinping was caught in a rare moment on film lecturing his Canadian counterpart, Prime Minister Justin Trudeau, over what he described as ""leaked"" discussions. https://t.co/axHvFJXFCI",5443.0
154,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Homegrown streamer Vidio is Indonesia's most-watched platform, beating global giants. The key to their success, Vidio says? Championing local filmmaking. https://t.co/AyWHEYuWke https://t.co/H6gwo2cfWl",5499.0
155,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Homegrown streamer Vidio is Indonesia's most-watched platform, beating global giants. The key to their success, Vidio says? Championing local filmmaking. https://t.co/AyWHEYuWke https://t.co/H6gwo2cfWl",5499.0
156,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"After the Academy Awards earlier this year, movie watchers and industry insiders alike have wondered what Will Smith's now-infamous, on-air slapping of Chris Rock will mean for the ""King Richard"" actor's career, as well as his future Oscars chances. https://t.co/eMw1gHfgO9",5508.0
157,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Candace Cameron Bure has moved on from being the Hallmark Channel’s queen of holiday movies https://t.co/GbcqmfiYXZ,5541.0
158,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"After the Academy Awards earlier this year, movie watchers and industry insiders alike have wondered what Will Smith's now-infamous, on-air slapping of Chris Rock will mean for the ""King Richard"" actor's career, as well as his future Oscars chances. https://t.co/bsfY5GWJDC",5570.0
159,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Candace Cameron Bure has moved on from being the Hallmark Channel’s queen of holiday movies https://t.co/aVzKe27Jox,5612.0
160,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Surviving was just the beginning. Join CNN for an inside look at how @GabbyGiffords overcame the odds and wrote a new chapter in her inspiring story. 

Gabby Giffords Won’t Back Down. Sunday at 9 p.m. ET/PT. #GabbyMovie https://t.co/DWv8J3Z6Fq",5662.0
161,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Tim Allen steps back into Kris Kringle's red suit for ""The Santa Clauses,"" a streaming series sequel to a popular movie franchise https://t.co/1XeOnEitnW",5678.0
162,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Actor Henry Winkler on turning down lead role in Grease: ""I go home, I say no, and I have a Diet Coke. John Travolta goes home, and has done the movie, and buys a plane."" https://t.co/HoWSx1Bn7v",5700.0
163,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Jennifer Siebel Newsom, a filmmaker and the wife of California Gov. Gavin Newsom, took the stand in Harvey Weinstein’s sexual assault trial in Los Angeles on Monday https://t.co/EvN8ZT0TnZ",5706.0
164,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Rising Democratic Party star @GabbyGiffords beat overwhelming odds when she survived a mass shooting. See her inspiring story from a whole new perspective in the new CNN Film, Gabby Giffords Won’t Back Down. Sunday at 9 p.m. ET/PT. 

#GabbyMovie only on CNN https://t.co/WRI5qt9NcT",5710.0
165,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Rising Democratic Party star @GabbyGiffords beat overwhelming odds when she survived a mass shooting. See her inspiring story from a whole new perspective in the new CNN Film, Gabby Giffords Won’t Back Down. Sunday at 9 p.m. ET/PT. 

#GabbyMovie only on CNN https://t.co/WRI5qt9NcT",5710.0
166,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Tim Allen steps back into Kris Kringle's red suit for ""The Santa Clauses,"" a streaming series sequel to a popular movie franchise https://t.co/jekHxneZVD",5742.0
167,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Since ending his 15-year run as James Bond with “No Time to Die” last year, Daniel Craig hasn't been idle. He's been brushing up his fancy footwork, enthusiastically showcased in a new vodka commercial directed by Oscar-winning filmmaker Taika Waititi. https://t.co/awSGbY54Ip",5760.0
168,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Actor Henry Winkler on turning down lead role in Grease: ""I go home, I say no, and I have a Diet Coke. John Travolta goes home, and has done the movie, and buys a plane."" https://t.co/j13sZehdVY",5768.0
169,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The 'Black Panther: Wakanda Forever' opening represents one of the best premieres of the year and makes the superhero film the highest-grossing debut ever for the month of November. https://t.co/Xoaoxf3x1w,5837.0
170,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Actor Henry Winkler on turning down lead role in Grease: ""I go home, I say no, and I have a Diet Coke. John Travolta goes home, and has done the movie, and buys a plane."" https://t.co/l3IaNcX7ZA",5845.0
171,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Mehran Karimi Nasseri, the man who had lived inside the Paris-Charles de Gaulle airport for years and inspired Steven Spielberg’s 2004 film “The Terminal”, died Saturday at the same airport.
https://t.co/zntBtIjMXV",5883.0
172,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Mehran Karimi Nasseri, the man who had lived inside the Paris-Charles de Gaulle airport for years and inspired Steven Spielberg’s 2004 film “The Terminal”, died Saturday at the same airport.
https://t.co/3tEcbktLnQ",5911.0
173,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Alec Baldwin has filed a lawsuit in California against several individuals associated with the “Rust” film, according to a cross-complaint obtained by CNN https://t.co/QWmIktWY4O",5970.0
174,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,A jury found filmmaker Paul Haggis liable in a sexual assault case that was brought forward by a former publicist who alleged he raped her after a movie premiere in 2013 https://t.co/Kfd6AQrCPd,6011.0
175,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,A jury found filmmaker Paul Haggis liable in a sexual assault case that was brought forward by a former publicist who alleged he raped her after a movie premiere in 2013 https://t.co/Kfd6AQrCPd,6011.0
176,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Actor Henry Winkler tells CNN's Chris Wallace about his career struggles and why he turned down the lead role in the iconic film ""Grease."" Watch here: https://t.co/gRy3kZRA5s",6033.0
177,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,A jury found filmmaker Paul Haggis liable in a sexual assault case that was brought forward by a former publicist who alleged he raped her after a movie premiere in 2013 https://t.co/LMjvlMnDaz,6082.0
178,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,A jury found filmmaker Paul Haggis liable in a sexual assault case that was brought forward by a former publicist who alleged he raped her after a movie premiere in 2013 https://t.co/LMjvlMnDaz,6082.0
179,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Black Panther: Wakanda Forever premiered in Nigeria, making it the first Marvel movie to hold such an event on the continent of Africa https://t.co/lT1nheQNs3",6393.0
180,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"MoviePass’s former CEO and the leader of its former parent company have been indicted on securities fraud charges for deceiving investors on the sustainability and profitability of the company’s movie-a-day subscription model, the DOJ says. https://t.co/wtuT4wLSaP",6536.0
181,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Chadwick Boseman did not read the script for “Black Panther: Wakanda Forever” before his death in 2020, according to the film’s director https://t.co/83An2ShAM3",6752.0
182,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Late night host Jimmy Kimmel brought back his controversial Halloween prank, where he encourages parents to tell their kids they ate all their Halloween candy and film the reactions. https://t.co/mnIo1EWBmz",6820.0
183,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Studio Ghibli's legendary movies spring into life as the new amusement park opens in Japan. https://t.co/dbw5Xb2o3M,6941.0
184,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Studio Ghibli's legendary movies spring into life as the new amusement park opens in Japan. https://t.co/EZG1vjvEXZ,7045.0
185,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Julie Powell, the bestselling author whose efforts to prepare Julia Child's recipes inspired the film ""Julie &amp; Julia,"" has died at age 49
https://t.co/CKpUY0jdyv",7069.0
186,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Studio Ghibli's legendary movies spring into life as the new amusement park opens in Japan. https://t.co/XlSX9icpbR,7144.0
187,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Documentary filmmaker @KenBurns joins @jaketapper to discuss his new book, “Our America: A Photographic History,” which, among several themes, discusses antisemitism throughout US history. Watch here: https://t.co/E1WO0XFxa1",7156.0
188,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Actor Murray Abraham talks to CNN's @jaketapper about his experience filming season two of @HBO's""The White Lotus"" in Sicily, Italy. Watch: https://t.co/PVIACNCQgV",7437.0
189,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Actress @ElizabethBanks tells @jaketapper about how she approached filming a challenging and emotional scene in her new film ""Call Jane"" about an underground network of women who helped connect women with abortion providers in the pre-Roe era. Watch: https://t.co/vXwDyFZYYx",7557.0
190,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"""We always knew it was a great movie.""
Paramount CEO Bob Bakish touts success of ""Top Gun: Maverick"" https://t.co/ClHyrSG7D5",7863.0
191,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"It’s a bird! It’s a plane! It’s Superman… again!

Henry Cavill has confirmed what passionate hero-loving moviegoers have been waiting for – the actor will return to the role of Clark Kent in the DC Comics extended cinematic universe. https://t.co/CD73zlanrP",7886.0
192,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"There’s a new number one at the US box office -- and it claimed the largest opening since Marvel’s latest Thor film in July. 
 https://t.co/7ntj6Kmv7U https://t.co/cr1XXyMrCk",7891.0
193,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"🐜 No, this photo doesn’t portray one of the new creatures on HBO’s “House of the Dragon,” or an outtake from a horror movie. It’s an award-winning close-up photo of ... an ant. https://t.co/QQ4Dhd5Fvc https://t.co/cYuyjlSHZd",7897.0
194,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"There’s a new number one at the US box office -- and it claimed the largest opening since Marvel’s latest Thor film in July. 
 https://t.co/Asma8OXjbe https://t.co/Dz1Md89s9b",7953.0
195,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Two years after his conviction on rape and sexual assault charges, disgraced movie producer Harvey Weinstein is again set to go on trial on similar charges in Los Angeles. https://t.co/VT7WWYngEp",7982.0
196,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"There’s a new number one at the US box office -- and it claimed the largest opening since Marvel’s latest Thor film in July. 
 https://t.co/7kIfKdYE5I https://t.co/zRoFmirIe5",7989.0
197,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"🐜 No, this photo doesn’t portray one of the new creatures on HBO’s “House of the Dragon,” or an outtake from a horror movie. It’s an award-winning close-up photo of ... an ant. https://t.co/IiCCqXqJ3g https://t.co/0lJoXt6Fgm",8021.0
198,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"No, this photo doesn't portray one of the new creatures on HBO's ""House of the Dragon,"" or an outtake from a horror movie. It's an award-winning close-up photo of ... an ant. https://t.co/dsRP63I4CU https://t.co/hTgZkZkCmp",8081.0
199,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"No, this photo doesn't portray one of the new creatures on HBO's ""House of the Dragon,"" or an outtake from a horror movie. It's an award-winning close-up photo of ... an ant. https://t.co/dvsw11pEeu",8092.0
200,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"As “E.T. the Extra-Terrestrial” celebrates its 40th anniversary, Henry Thomas, who starred as Elliott in the film, is reflecting on the movie and the fame that came with it https://t.co/KKz5PjTLRD",8144.0
201,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"As “E.T. the Extra-Terrestrial” celebrates its 40th anniversary, Henry Thomas, who starred as Elliott in the film, is reflecting on the movie and the fame that came with it https://t.co/KKz5PjTLRD",8144.0
202,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Certain phrases don’t translate well from English into Korean. “Film noir” and “the male gaze” are two of them. https://t.co/mzrOV4Fr6f,8282.0
203,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,“Bridesmaids” director Paul Feig sits down with CNN’s @jaketapper to discuss his passion for making female-driven films and explains why he thinks it’s important to tell those stories. https://t.co/iYmfA1BMyT,8351.0
204,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Governor Chris Sununu and filmmaker Paul Feig join @JakeTapper in prime time. CNN Tonight with Jake Tapper airs live - tonight at 9 p.m. ET https://t.co/4FtJULuIPH,8380.0
205,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Award-winning composer and actor @Lin_Manuel talks to CNN’s @jaketapper about writing the music for “The Little Mermaid” live-action movie and responds to backlash over the casting of “Ariel.” https://t.co/1ihvNOIP09,8442.0
206,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Anna May Wong, who broke into Hollywood during the silent film era, will become the first Asian American to appear on US currency, a century after she landed her first leading role. https://t.co/32QwpLYJA9",8445.0
207,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Quentin Tarantino appears on “Who’s Talking to Chris Wallace?” this week to discuss filmmaking and explains why his tenth movie will definitely be his last https://t.co/Di9Af9pQ2X,8526.0
208,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Quentin Tarantino appears on “Who’s Talking to Chris Wallace?” this week to discuss filmmaking and explains why his tenth movie will definitely be his last https://t.co/Di9Af9pQ2X,8526.0
209,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Quentin Tarantino appears on “Who’s Talking to Chris Wallace?” this week to discuss filmmaking and explains why his tenth movie will definitely be his last https://t.co/Di9Af9pQ2X,8526.0
210,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Academy Award-winning screenwriter and director Quentin Tarantino tells CNN's Chris Wallace that he plans to quit after his next film, but isn't sure what that film will be yet https://t.co/pCpgnKE5Ts https://t.co/CC29XkNA16",8537.0
211,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Academy Award-winning screenwriter and director Quentin Tarantino tells CNN's Chris Wallace that he plans to quit after his next film, but isn't sure what that film will be yet https://t.co/pCpgnKE5Ts https://t.co/CC29XkNA16",8537.0
212,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Academy Award-winning screenwriter and director Quentin Tarantino tells CNN's Chris Wallace that he plans to quit after his next film, but isn't sure what that film will be yet https://t.co/pCpgnKE5Ts https://t.co/CC29XkNA16",8537.0
213,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"After former Rep. @GabbyGiffords was shot in the head, she had to relearn to walk and talk, but refused to be silenced. The CNN Film #GabbyMovie shows her remarkable perseverance and her new life as a champion for gun violence prevention. Sunday at 9 p.m. ET/PT https://t.co/bHiUa0SxlT",8564.0
214,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"After former Rep. @GabbyGiffords was shot in the head, she had to relearn to walk and talk, but refused to be silenced. The CNN Film #GabbyMovie shows her remarkable perseverance and her new life as a champion for gun violence prevention. Sunday at 9 p.m. ET/PT https://t.co/bHiUa0SxlT",8564.0
215,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Ho! Ho! Ho! What is your favorite Christmas movie or TV special of all time? Join CNN for the stories behind everything we love to watch during the holidays. Tis the Season: The Holidays on Screen airs Sunday, November 27th at 8 p.m. ET/PT https://t.co/cE8NEQcJUG",8613.0
216,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Ho! Ho! Ho! What is your favorite Christmas movie or TV special of all time? Join CNN for the stories behind everything we love to watch during the holidays. Tis the Season: The Holidays on Screen airs Sunday, November 27th at 8 p.m. ET/PT https://t.co/cE8NEQcJUG",8613.0
217,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Chinese President Xi Jinping was caught in a rare moment on film lecturing his Canadian counterpart, Prime Minister Justin Trudeau, over what he described as ""leaked"" discussions. https://t.co/glRiIAk88a",8651.0
218,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Brooklyn Nets star Kyrie Irving, who was suspended for at least five games by the team for comments made after sharing a link to an antisemitic movie on social media, is due this week to miss his eighth consecutive game. https://t.co/4inpXZV81n",8689.0
219,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Chinese President Xi Jinping was caught in a rare moment on film lecturing his Canadian counterpart, Prime Minister Justin Trudeau, over what he described as ""leaked"" discussions. https://t.co/axHvFJXFCI",8693.0
220,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Homegrown streamer Vidio is Indonesia's most-watched platform, beating global giants. The key to their success, Vidio says? Championing local filmmaking. https://t.co/AyWHEYuWke https://t.co/H6gwo2cfWl",8749.0
221,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Homegrown streamer Vidio is Indonesia's most-watched platform, beating global giants. The key to their success, Vidio says? Championing local filmmaking. https://t.co/AyWHEYuWke https://t.co/H6gwo2cfWl",8749.0
